,ApplID,Report_ID,Month,"Amount directly diverted or 
              collected to storage 
              (Acre-Feet)","Amount beneficially used 
              (Acre-Feet)","Amount directly diverted or 
              collected to storage 
              (Gallons)","Amount beneficially used 
              (Gallons)","Amount directly diverted or 
              collected to storage 
              (Unknown)","Amount beneficially used 
              (Unknown)","Amount directly diverted or 
              collected to storage 
              (Million Gallons)","Amount beneficially used 
              (Million Gallons)",NA
13461,G332390,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81971,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13462,G332390,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24627,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13463,G332374,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82203,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13464,G332374,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24703,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13465,G193184,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82484,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13466,G193184,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24739,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13467,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82777,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13468,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24366,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13469,G332327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24317,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13470,G362725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82921,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13471,G362725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25002,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13472,G362724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82742,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13473,G362724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25074,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13474,G191706,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82684,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13475,G191706,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24487,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13476,G362790,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82717,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13477,G362790,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24905,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13478,G332320,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82945,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13479,G332320,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24543,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13480,G362783,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82183,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13481,G193171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82618,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13482,G193171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24590,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13483,G332314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83310,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13484,G332314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24383,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13485,G332312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82669,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13486,G332312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24702,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13487,G193126,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82560,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13488,G193126,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24658,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13489,G191725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82937,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13490,G191725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24278,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13491,G191715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83449,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13492,G191715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24563,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13493,G191723,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82067,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13494,G191723,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24722,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13495,G193169,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82463,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13496,G193169,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24738,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13497,G193170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82323,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13498,G193170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24427,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13499,G192827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83070,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13500,G192827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24339,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13501,G193164,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82195,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13502,G193164,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24426,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13503,G561453,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83152,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13504,G561453,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24797,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13505,G561457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82581,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13506,G561457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25094,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13507,G362767,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82051,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13508,G362767,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25394,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13509,G332295,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83179,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13510,G332295,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24542,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13511,G332298,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82640,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13512,G332298,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24772,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13513,G362755,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82990,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13514,G362755,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24975,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13515,G332292,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83378,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13516,G332292,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24252,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13517,G332291,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83309,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13518,G332291,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24251,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13519,G362761,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82991,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13520,G362761,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24930,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13521,G332287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82968,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13522,G332287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24541,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13523,G332286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83032,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13524,G332286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24316,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13525,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,January,,,,,,,,,
13526,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,February,,,,,,,,,
13527,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,March,,,,,,,,,
13528,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,April,,,,,,,,,
13529,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,May,,,,,,,,,
13530,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,June,,,,,,,,,
13531,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,July,,,,,,,,,
13532,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,August,,,,,,,,,
13533,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,September,,,,,,,,,
13534,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,October,,,,,,,,,
13535,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,November,,,,,,,,,
13536,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,December,,,,,,,,,
13537,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,Total,,,,,,,,,
13538,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,January,,,183278.7,183278.7,,,,,
13539,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,February,,,183278.7,0,,,,,
13540,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,March,,,183278.7,0,,,,,
13541,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,April,,,183278.7,0,,,,,
13542,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,May,,,183278.7,0,,,,,
13543,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,June,,,183278.7,0,,,,,
13544,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,July,,,183278.7,0,,,,,
13545,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,August,,,183278.7,0,,,,,
13546,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,September,,,183278.7,0,,,,,
13547,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,October,,,183278.7,0,,,,,
13548,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,November,,,183278.7,0,,,,,
13549,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,December,,,183278.7,0,,,,,
13550,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,Total,,,2199344.4,183278.7,,,,,
13551,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,January,,,,,,,,,
13552,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,February,,,,,,,,,
13553,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,March,,,,,,,,,
13554,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,April,,,,,,,,,
13555,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,May,,,,,,,,,
13556,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,June,,,,,,,,,
13557,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,July,,,,,,,,,
13558,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,August,,,,,,,,,
13559,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,September,,,,,,,,,
13560,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,October,,,,,,,,,
13561,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,November,,,,,,,,,
13562,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,December,,,,,,,,,
13563,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,Total,,,,,,,,,
13564,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,January,50,50,,,,,,,
13565,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,February,50,50,,,,,,,
13566,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,March,75,75,,,,,,,
13567,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,April,50,50,,,,,,,
13568,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,May,0,0,,,,,,,
13569,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,June,0,0,,,,,,,
13570,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,July,0,0,,,,,,,
13571,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,August,0,0,,,,,,,
13572,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,September,0,0,,,,,,,
13573,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,October,0,0,,,,,,,
13574,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,November,50,50,,,,,,,
13575,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,December,50,50,,,,,,,
13576,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,Total,325,325,,,,,,,
13577,G192242,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83373,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13578,G192242,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24409,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13579,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,January,,,4208914.285,4208914.285,,,,,
13580,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,February,,,4208914.285,4208914.285,,,,,
13581,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,March,,,4208914.285,4208914.285,,,,,
13582,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,April,,,4208914.285,4208914.285,,,,,
13583,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,May,,,4208914.285,4208914.285,,,,,
13584,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,June,,,4208914.285,4208914.285,,,,,
13585,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,July,,,4208914.285,4208914.285,,,,,
13586,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,August,,,4208914.285,4208914.285,,,,,
13587,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,September,,,4208914.285,4208914.285,,,,,
13588,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,October,,,4208914.285,4208914.285,,,,,
13589,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,November,,,4208914.285,4208914.285,,,,,
13590,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,December,,,4208914.285,4208914.285,,,,,
13591,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,Total,,,50506971.42,50506971.42,,,,,
13592,G332171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24379,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13593,G193143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83166,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13594,G193143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24505,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13595,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,January,15.781,15.781,,,,,,,
13596,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,February,16.113,16.113,,,,,,,
13597,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,March,16.242,16.242,,,,,,,
13598,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,April,7.69,7.69,,,,,,,
13599,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,May,18.704,18.704,,,,,,,
13600,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,June,14.431,14.431,,,,,,,
13601,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,July,12.687,12.687,,,,,,,
13602,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,August,10.234,10.234,,,,,,,
13603,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,September,8.525,8.525,,,,,,,
13604,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,October,11.896,11.896,,,,,,,
13605,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,November,9.09,9.09,,,,,,,
13606,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,December,10.404,10.404,,,,,,,
13607,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,Total,151.797,151.797,,,,,,,
13608,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,January,0,0,,,,,,,
13609,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,February,0,0,,,,,,,
13610,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,March,0,0,,,,,,,
13611,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,April,0,0,,,,,,,
13612,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,May,0,0,,,,,,,
13613,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,June,0,0,,,,,,,
13614,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,July,0,0,,,,,,,
13615,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,August,0,0,,,,,,,
13616,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,September,0,0,,,,,,,
13617,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,October,0,0,,,,,,,
13618,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,November,0,0,,,,,,,
13619,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,December,8.587,8.587,,,,,,,
13620,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,Total,8.587,8.587,,,,,,,
13621,G192915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83103,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13622,G192915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24728,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13623,G193008,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82634,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13624,G193008,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24209,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13625,G193032,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82350,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13626,G193032,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24730,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13627,G561139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82789,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13628,G561139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24928,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13629,G561152,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25055,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13630,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82671,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
